age,education,default,balance,housing,loan,contact,day,month,campaign,previous,poutcome,y
52,tertiary,yes,-468,no,no,cellular,8,jul,1,0,other,yes
36,tertiary,no,11675,yes,no,cellular,20,nov,1,0,other,no
47,secondary,no,414,no,no,cellular,26,aug,2,0,other,no
32,secondary,no,34,no,no,cellular,22,aug,2,0,other,no
51,tertiary,no,4305,yes,no,cellular,4,may,1,0,other,no
46,primary,no,860,no,no,cellular,25,jul,1,0,other,no
31,secondary,no,410,no,no,cellular,25,oct,1,1,success,yes
39,secondary,no,18508,no,no,cellular,20,nov,4,0,other,yes
40,secondary,no,2,no,no,cellular,22,aug,5,0,other,no
51,tertiary,no,0,no,no,cellular,2,mar,2,0,other,yes
38,tertiary,no,162,yes,no,cellular,21,nov,1,0,other,no
33,secondary,no,969,no,no,telephone,8,jul,3,0,other,no
31,tertiary,no,1858,no,no,cellular,12,aug,3,0,other,yes
77,secondary,no,0,no,no,cellular,25,sep,1,0,other,yes
34,tertiary,no,0,no,no,cellular,8,aug,6,0,other,no
40,tertiary,no,572,no,no,cellular,2,feb,3,2,other,no
32,tertiary,no,2536,yes,no,cellular,26,aug,6,0,other,yes
63,secondary,no,4752,no,no,cellular,2,sep,2,0,other,yes
47,secondary,no,1480,yes,no,cellular,15,may,1,1,failure,no
30,tertiary,no,349,no,no,cellular,12,aug,3,0,other,no
40,primary,no,3090,yes,no,cellular,13,apr,1,0,other,no
85,primary,no,12114,no,no,telephone,12,feb,2,0,other,yes
32,tertiary,no,658,yes,no,cellular,27,mar,1,0,other,yes
30,tertiary,no,3410,yes,no,cellular,18,may,1,0,other,no
38,primary,no,14,yes,yes,cellular,12,may,2,0,other,no
39,secondary,no,140,no,no,cellular,4,may,5,0,other,no
37,secondary,no,693,no,no,cellular,20,nov,2,0,other,no
27,secondary,no,2171,yes,no,cellular,16,apr,1,1,other,no
40,tertiary,no,3585,no,no,cellular,15,sep,3,0,other,yes
58,tertiary,no,0,no,no,cellular,22,aug,3,0,other,no
30,secondary,no,-36,no,no,cellular,16,jul,9,0,other,yes
48,tertiary,no,830,no,no,cellular,25,aug,4,0,other,yes
43,secondary,no,-247,yes,yes,cellular,2,feb,2,4,failure,yes
34,secondary,no,4536,yes,no,cellular,21,nov,1,0,other,yes
27,tertiary,no,5169,yes,no,cellular,3,sep,1,3,success,yes
30,secondary,no,341,yes,no,cellular,20,nov,1,0,other,yes
28,tertiary,no,16,no,no,cellular,5,feb,1,0,other,no
33,tertiary,no,85,yes,no,cellular,22,jul,2,0,other,no
49,secondary,no,981,yes,no,telephone,21,nov,3,0,other,no
30,secondary,no,4448,no,no,cellular,11,feb,8,0,other,yes
45,tertiary,no,-90,yes,no,cellular,29,jan,1,1,failure,no
53,secondary,no,1982,yes,yes,cellular,27,nov,1,0,other,yes
45,secondary,no,446,no,no,cellular,6,aug,3,0,other,yes
57,secondary,no,1841,no,no,telephone,5,jun,1,0,other,yes
71,tertiary,no,14220,yes,no,cellular,9,sep,1,0,other,yes
52,tertiary,no,17,no,no,cellular,21,aug,4,0,other,no
36,primary,no,1506,no,no,cellular,14,aug,3,0,other,yes
33,secondary,no,852,no,no,cellular,14,aug,8,0,other,no
49,tertiary,no,2950,yes,no,cellular,22,aug,16,0,other,no
29,tertiary,no,3041,yes,no,cellular,8,may,3,0,other,yes
36,secondary,no,60,yes,no,cellular,23,sep,2,0,other,yes
40,tertiary,no,995,yes,no,cellular,22,jul,2,0,other,no
31,secondary,no,18,no,no,cellular,2,jul,1,0,other,no
38,tertiary,no,1101,yes,no,telephone,9,nov,1,0,other,no
31,tertiary,no,3,no,no,cellular,28,aug,17,0,other,no
26,tertiary,no,2356,yes,no,cellular,23,jul,6,0,other,no
24,tertiary,no,3415,no,no,cellular,27,apr,1,0,other,yes
57,secondary,no,1044,no,no,telephone,11,jan,1,2,success,yes
51,secondary,no,2785,no,no,telephone,9,feb,10,0,other,no
31,secondary,no,799,yes,no,cellular,21,jul,1,0,other,no
51,primary,no,106,yes,no,telephone,18,nov,3,2,failure,no
25,secondary,no,-392,yes,no,cellular,7,may,1,0,other,no
30,secondary,no,-43,yes,yes,cellular,17,apr,1,2,other,no
46,secondary,no,940,no,no,cellular,5,aug,2,0,other,yes
54,tertiary,no,3795,yes,yes,cellular,21,jul,1,0,other,no
38,tertiary,no,76,yes,no,cellular,20,apr,2,3,failure,no
51,primary,no,129,yes,no,cellular,15,may,2,0,other,yes
26,secondary,no,1006,yes,no,cellular,14,may,1,0,other,yes
59,tertiary,no,1296,no,no,cellular,11,aug,11,0,other,no
44,primary,no,-93,yes,no,cellular,17,apr,3,2,failure,no
31,unknown,no,460,yes,no,cellular,7,may,2,0,other,no
54,secondary,no,602,no,no,cellular,3,mar,2,0,other,yes
64,secondary,no,1612,no,no,cellular,18,may,1,5,failure,yes
23,tertiary,no,0,no,no,cellular,10,aug,1,0,other,yes
33,secondary,no,1117,no,no,cellular,2,jun,1,0,other,yes
37,tertiary,no,1000,yes,no,cellular,22,sep,1,2,success,yes
47,secondary,no,367,yes,no,cellular,12,may,1,4,success,yes
48,secondary,no,561,yes,no,cellular,12,may,1,2,other,no
37,secondary,no,71,no,yes,cellular,8,may,1,0,other,no
34,tertiary,no,332,no,no,cellular,18,aug,7,0,other,no
53,primary,no,-139,no,no,cellular,9,jul,3,0,other,no
37,secondary,no,5447,yes,yes,cellular,17,nov,1,0,other,yes
25,primary,no,4599,no,no,telephone,13,apr,6,0,other,no
32,primary,no,0,yes,no,cellular,20,apr,3,1,other,no
51,secondary,no,371,yes,yes,cellular,21,oct,1,0,other,yes
38,tertiary,no,623,no,no,cellular,28,jun,4,4,other,yes
51,secondary,no,917,no,no,cellular,25,aug,6,0,other,no
44,primary,no,558,no,no,cellular,19,feb,5,0,other,yes
34,primary,no,428,yes,no,cellular,18,may,2,0,other,no
26,tertiary,no,114,yes,no,cellular,7,may,1,0,other,yes
33,tertiary,no,300,yes,yes,cellular,30,jan,5,0,other,yes
33,tertiary,no,39,no,no,cellular,19,aug,5,0,other,no
57,primary,no,6900,no,no,cellular,23,oct,4,2,failure,yes
38,tertiary,no,238,no,no,cellular,4,aug,1,3,failure,yes
30,secondary,no,1450,yes,no,cellular,18,may,1,1,failure,no
35,primary,no,68,no,no,cellular,3,jul,1,0,other,yes
45,primary,no,25,no,yes,cellular,25,jul,3,0,other,no
48,secondary,no,926,no,no,cellular,12,aug,2,10,success,yes
26,secondary,no,507,no,no,cellular,30,apr,1,0,other,yes
28,secondary,no,438,yes,no,cellular,5,feb,2,0,other,no
25,secondary,no,4859,no,no,cellular,12,jan,1,0,other,yes
18,unknown,no,3,no,no,cellular,25,aug,2,0,other,yes
32,tertiary,no,41,no,no,cellular,21,aug,5,0,other,yes
49,tertiary,no,1093,yes,yes,cellular,15,sep,1,4,success,yes
49,secondary,no,0,no,no,cellular,1,jun,1,0,other,yes
27,tertiary,no,159,yes,no,cellular,25,jul,2,0,other,no
31,tertiary,no,354,no,no,cellular,30,apr,1,2,success,yes
49,primary,no,512,yes,yes,cellular,21,nov,1,0,other,no
49,secondary,no,687,yes,no,cellular,17,apr,1,0,other,yes
75,tertiary,no,2991,no,no,cellular,22,apr,1,0,other,yes
54,secondary,no,0,no,no,telephone,16,apr,1,1,failure,no
29,tertiary,no,268,no,no,cellular,16,apr,1,0,other,yes
40,secondary,no,0,yes,no,cellular,12,may,4,3,failure,no
59,primary,no,47,yes,no,telephone,18,may,3,1,failure,no
35,tertiary,no,366,yes,no,telephone,29,jul,9,0,other,no
37,secondary,no,4017,no,no,cellular,16,oct,1,0,other,yes
29,unknown,no,1584,no,no,cellular,6,sep,1,0,other,yes
65,secondary,no,11240,yes,no,telephone,28,oct,1,0,other,no
29,tertiary,no,983,yes,no,cellular,11,jul,2,0,other,yes
42,secondary,no,679,yes,no,cellular,11,may,2,0,other,no
61,secondary,no,77,no,no,cellular,6,aug,4,0,other,yes
45,unknown,no,4413,no,no,telephone,29,jul,35,0,other,no
51,tertiary,no,0,no,no,cellular,13,aug,2,0,other,no
77,primary,no,2590,no,no,telephone,15,feb,5,15,success,no
30,tertiary,no,655,no,no,cellular,6,oct,2,0,other,yes
27,tertiary,no,931,yes,no,cellular,4,feb,1,0,other,yes
38,tertiary,no,4082,yes,no,cellular,17,apr,2,0,other,no
30,secondary,no,732,yes,no,cellular,17,apr,2,0,other,no
46,secondary,no,0,no,no,cellular,18,nov,1,0,other,yes
52,tertiary,no,1089,no,yes,cellular,9,feb,4,0,other,no
35,tertiary,no,331,no,no,cellular,14,aug,2,0,other,yes
52,tertiary,no,0,yes,no,cellular,9,jul,1,0,other,no
29,tertiary,no,1445,no,no,cellular,26,apr,2,2,success,yes
43,secondary,no,1854,no,no,cellular,30,apr,1,0,other,yes
27,tertiary,no,11862,no,no,cellular,25,nov,2,7,success,yes
53,unknown,no,549,no,no,telephone,28,jan,2,0,other,no
51,primary,no,1443,no,no,cellular,18,feb,10,0,other,yes
40,secondary,no,311,no,no,cellular,6,aug,2,0,other,yes
47,primary,no,-169,yes,yes,cellular,14,may,2,1,failure,no
34,secondary,no,0,yes,no,cellular,3,aug,1,2,failure,yes
30,secondary,no,2145,yes,no,cellular,18,may,2,0,other,yes
46,tertiary,no,99,yes,no,cellular,23,jul,1,0,other,no
31,tertiary,no,12857,yes,no,cellular,6,feb,1,1,success,yes
32,tertiary,no,3939,no,no,cellular,8,aug,2,0,other,no
41,unknown,yes,-1,no,yes,cellular,30,jul,4,0,other,yes
55,tertiary,no,2037,no,no,cellular,2,nov,2,1,failure,yes
38,secondary,no,2470,no,no,telephone,31,oct,1,0,other,yes
38,secondary,no,6728,no,no,cellular,21,aug,4,0,other,yes
30,secondary,no,146,yes,no,cellular,29,jan,1,0,other,no
32,tertiary,no,3271,no,no,cellular,4,may,3,0,other,yes
44,secondary,no,945,yes,no,cellular,4,aug,1,0,other,no
39,secondary,no,215,no,no,cellular,11,aug,4,0,other,yes
46,secondary,no,3434,no,yes,cellular,27,feb,1,0,other,yes
34,secondary,no,559,no,no,cellular,22,aug,2,0,other,no
33,tertiary,no,3017,no,no,cellular,21,nov,3,0,other,no
47,secondary,no,506,no,no,cellular,24,jul,1,0,other,no
58,secondary,no,8195,yes,no,cellular,16,apr,1,2,failure,no
33,secondary,no,-448,yes,no,cellular,14,may,2,0,other,no
42,secondary,no,667,yes,no,cellular,15,jul,8,0,other,no
85,primary,no,98,no,no,cellular,30,apr,1,0,other,yes
56,secondary,no,0,no,no,cellular,13,aug,4,0,other,no
23,tertiary,no,113,no,no,cellular,17,nov,1,0,other,yes
55,secondary,no,1613,yes,no,cellular,3,apr,1,3,failure,yes
34,secondary,no,1375,no,no,cellular,21,nov,1,0,other,no
34,secondary,no,47,yes,no,cellular,14,apr,1,2,failure,no
61,tertiary,no,1257,no,no,cellular,10,feb,1,0,other,yes
29,secondary,no,415,no,yes,cellular,28,jan,1,0,other,no
68,secondary,no,19317,yes,no,cellular,4,aug,1,0,other,yes
49,secondary,no,905,no,no,cellular,5,jun,1,0,other,yes
38,tertiary,no,0,yes,no,cellular,17,apr,1,4,failure,no
33,tertiary,no,952,yes,no,cellular,29,apr,5,0,other,yes
48,primary,no,46,no,no,cellular,4,aug,1,3,success,yes
47,tertiary,no,4402,no,no,telephone,10,dec,1,1,other,yes
33,tertiary,no,149,yes,no,cellular,19,nov,2,1,other,yes
46,tertiary,no,6269,yes,no,telephone,18,nov,3,2,failure,no
29,secondary,no,-287,yes,no,cellular,18,may,1,0,other,no
51,tertiary,no,10995,yes,no,cellular,19,nov,2,0,other,no
27,secondary,no,0,yes,yes,cellular,28,jul,2,0,other,no
32,tertiary,no,-34,yes,no,cellular,11,mar,1,0,other,yes
61,secondary,no,985,no,no,cellular,18,aug,6,0,other,yes
47,secondary,no,0,no,no,cellular,3,apr,1,0,other,no
70,secondary,no,6422,no,no,cellular,10,mar,1,0,other,yes
37,tertiary,no,6771,no,no,cellular,7,sep,1,1,success,yes
47,secondary,no,238,yes,yes,cellular,13,mar,1,0,other,yes
41,secondary,no,2689,yes,no,cellular,15,apr,1,0,other,yes
30,tertiary,no,55,no,no,cellular,21,aug,1,0,other,no
41,primary,no,2053,no,no,cellular,31,jul,4,0,other,no
49,tertiary,no,914,no,no,cellular,4,aug,1,0,other,yes
35,tertiary,no,824,yes,no,cellular,16,apr,2,0,other,no
42,tertiary,no,580,no,no,cellular,5,feb,1,0,other,no
60,tertiary,no,108,no,no,cellular,26,aug,1,0,other,yes
40,secondary,no,326,yes,yes,cellular,7,jul,1,0,other,no
38,tertiary,no,3234,no,no,cellular,18,nov,2,0,other,yes
30,secondary,no,220,yes,yes,cellular,15,may,3,0,other,no
29,secondary,no,6,no,no,cellular,25,may,1,0,other,yes
46,tertiary,no,2421,no,no,cellular,19,nov,1,4,failure,yes
33,tertiary,no,0,yes,no,cellular,21,nov,1,0,other,yes
47,secondary,no,1167,yes,no,cellular,4,aug,1,6,success,yes
33,secondary,no,321,no,yes,cellular,30,jul,10,0,other,no
30,secondary,no,658,yes,no,cellular,17,apr,3,1,failure,no
48,tertiary,no,148,no,no,cellular,12,aug,2,0,other,no
38,secondary,no,2470,yes,no,cellular,4,feb,1,1,other,no
55,tertiary,no,0,no,no,cellular,18,aug,4,0,other,yes
58,secondary,no,3399,no,no,cellular,26,may,1,7,other,yes
33,tertiary,no,52,no,no,cellular,22,aug,1,0,other,no
66,tertiary,no,3,no,no,cellular,6,aug,1,0,other,yes
22,secondary,no,381,no,no,cellular,12,feb,1,0,other,yes
37,secondary,no,1967,no,no,telephone,27,oct,1,0,other,yes
32,secondary,no,483,no,no,cellular,8,aug,3,0,other,yes
46,secondary,no,926,no,no,cellular,7,jul,5,0,other,yes
37,primary,no,912,yes,no,cellular,12,may,3,22,other,yes
53,tertiary,no,988,no,no,cellular,20,aug,5,0,other,yes
49,unknown,yes,-701,yes,no,cellular,30,jul,2,0,other,yes
70,secondary,no,2575,no,no,telephone,20,apr,2,0,other,yes
31,tertiary,no,1625,no,no,cellular,2,feb,1,0,other,no
80,primary,no,0,no,no,cellular,23,feb,1,1,failure,yes
32,tertiary,no,2340,no,no,cellular,18,feb,2,0,other,yes
54,tertiary,no,1544,no,yes,cellular,24,jul,3,0,other,no
33,tertiary,no,40,yes,no,cellular,14,jul,3,0,other,no
32,tertiary,no,4,yes,no,cellular,30,apr,1,0,other,no
37,tertiary,no,1894,yes,no,cellular,12,may,1,7,other,no
28,secondary,no,459,no,no,cellular,16,mar,13,0,other,no
55,secondary,no,196,no,no,cellular,21,aug,1,0,other,yes
59,tertiary,no,1637,no,yes,cellular,18,jul,7,0,other,no
46,primary,no,131,no,no,cellular,22,aug,4,0,other,no
30,tertiary,no,1596,yes,no,cellular,19,aug,2,0,other,no
31,secondary,no,1246,yes,no,cellular,17,nov,2,0,other,no
23,tertiary,no,691,no,no,cellular,27,may,1,6,success,yes
47,secondary,no,1740,yes,no,cellular,13,sep,1,1,failure,no
42,secondary,no,473,yes,no,cellular,7,jul,5,0,other,no
38,tertiary,no,455,yes,no,cellular,19,feb,2,6,success,yes
34,tertiary,no,99,no,yes,cellular,3,feb,2,0,other,no
39,tertiary,no,1108,no,no,cellular,21,apr,1,0,other,yes
39,secondary,no,2758,no,no,cellular,4,feb,3,0,other,yes
35,primary,no,2212,yes,no,cellular,14,may,2,4,other,no
32,tertiary,no,357,yes,no,cellular,18,nov,2,0,other,no
32,secondary,no,10287,yes,no,cellular,27,may,4,1,failure,yes
36,secondary,no,0,yes,no,cellular,2,feb,2,1,other,no
35,secondary,no,10133,no,yes,cellular,18,may,2,0,other,no
31,tertiary,no,83,no,no,cellular,4,aug,2,0,other,no
55,secondary,no,1938,no,yes,cellular,18,aug,1,3,success,yes
55,tertiary,no,5399,no,yes,cellular,30,apr,1,3,failure,no
34,tertiary,no,5399,no,no,cellular,19,aug,4,0,other,no
53,tertiary,no,1624,no,no,cellular,6,aug,1,6,success,yes
36,tertiary,no,1841,yes,no,cellular,25,aug,4,0,other,no
30,tertiary,no,916,no,no,cellular,29,mar,2,2,success,yes
45,secondary,no,524,yes,no,cellular,23,jul,1,0,other,yes
72,secondary,no,1129,no,no,cellular,25,nov,1,1,success,yes
35,secondary,no,-312,no,no,cellular,30,apr,1,1,failure,no
59,secondary,no,2396,no,no,cellular,20,nov,1,0,other,yes
33,secondary,no,920,no,no,cellular,16,nov,1,2,failure,yes
40,tertiary,no,1646,yes,no,cellular,2,feb,1,2,failure,yes
53,tertiary,no,3634,no,no,cellular,7,may,4,8,success,yes
33,tertiary,no,145,yes,no,cellular,20,nov,3,0,other,no
35,secondary,no,39,no,no,cellular,31,jul,2,0,other,no
41,tertiary,no,791,yes,no,cellular,5,feb,1,1,other,no
57,secondary,no,63,no,no,cellular,27,aug,2,0,other,no
24,primary,no,174,yes,no,cellular,18,may,3,0,other,no
35,tertiary,no,859,yes,yes,cellular,19,nov,1,0,other,yes
30,secondary,no,2544,no,no,cellular,8,apr,2,0,other,yes
62,tertiary,no,0,no,no,cellular,3,sep,1,0,other,yes
35,secondary,no,81,yes,no,cellular,29,jan,1,0,other,no
70,primary,no,1311,no,no,cellular,11,aug,1,0,other,yes
33,secondary,no,1211,no,no,cellular,7,aug,1,0,other,yes
40,secondary,no,1451,no,no,cellular,30,sep,1,1,success,yes
41,tertiary,no,0,no,no,cellular,11,aug,5,0,other,yes
55,secondary,no,61,yes,yes,cellular,25,aug,3,0,other,no
60,primary,no,493,no,no,cellular,18,aug,4,0,other,yes
46,secondary,no,3,yes,yes,cellular,12,may,3,0,other,yes
50,secondary,no,133,no,no,cellular,28,jul,4,0,other,yes
21,secondary,no,2488,no,no,cellular,30,jun,6,3,success,yes
59,primary,no,7724,no,no,cellular,21,nov,3,0,other,yes
50,tertiary,no,469,no,no,cellular,16,apr,1,0,other,yes
43,tertiary,no,189,yes,no,cellular,14,jul,4,0,other,yes
35,secondary,no,0,no,no,cellular,24,jul,2,0,other,no
62,secondary,no,180,no,no,cellular,15,apr,2,0,other,yes
54,tertiary,no,534,no,no,cellular,1,jun,2,0,other,yes
31,primary,no,406,no,no,cellular,4,feb,1,0,other,yes
64,primary,no,768,no,no,cellular,14,jan,1,0,other,yes
41,secondary,yes,720,no,yes,cellular,24,jul,1,0,other,yes
27,secondary,no,311,yes,no,cellular,15,may,1,1,failure,no
36,secondary,no,480,no,no,cellular,20,oct,1,0,other,yes
28,secondary,no,377,no,no,cellular,30,apr,1,0,other,yes
53,secondary,no,925,no,no,cellular,25,aug,3,0,other,yes
37,secondary,no,4321,no,no,cellular,5,jun,1,0,other,yes
50,primary,no,-522,yes,no,cellular,13,may,3,0,other,yes
32,secondary,no,-213,yes,no,cellular,28,aug,7,0,other,no
49,tertiary,no,1050,yes,no,cellular,18,nov,1,0,other,yes
33,secondary,no,484,yes,no,cellular,16,aug,3,9,success,yes
33,tertiary,no,59,yes,no,cellular,8,aug,4,0,other,no
40,secondary,no,-769,yes,yes,cellular,17,jul,1,0,other,no
28,tertiary,no,282,yes,yes,cellular,3,feb,1,0,other,no
45,secondary,no,3006,no,no,cellular,29,apr,2,0,other,yes
30,secondary,no,0,yes,yes,cellular,10,jul,1,0,other,yes
39,tertiary,no,206,no,no,cellular,20,oct,2,2,success,yes
59,secondary,no,1575,yes,no,cellular,22,aug,11,0,other,yes
36,tertiary,no,980,no,no,cellular,1,feb,2,2,failure,no
49,primary,no,686,yes,yes,cellular,1,apr,2,4,other,no
30,primary,no,-68,yes,no,cellular,25,jul,2,0,other,no
45,secondary,no,240,no,no,cellular,18,aug,7,0,other,no
38,tertiary,no,1952,no,yes,cellular,23,jul,1,0,other,no
78,secondary,no,3219,no,no,cellular,24,feb,1,0,other,yes
38,secondary,no,4366,yes,no,cellular,29,jul,2,0,other,no
79,primary,no,8556,no,no,telephone,18,jan,2,2,success,yes
30,tertiary,no,297,no,no,cellular,8,nov,1,0,other,yes
24,secondary,no,1123,no,no,cellular,13,jul,1,1,other,yes
28,secondary,no,198,no,no,cellular,5,jul,2,0,other,yes
72,tertiary,no,132,no,no,cellular,27,apr,1,0,other,yes
57,secondary,no,0,no,no,cellular,6,aug,1,0,other,yes
60,unknown,no,264,no,no,telephone,1,feb,1,0,other,yes
43,secondary,no,90,yes,no,cellular,17,apr,2,0,other,no
47,primary,no,683,no,no,cellular,20,nov,1,0,other,no
48,secondary,no,-92,yes,no,cellular,3,feb,1,0,other,yes
47,tertiary,no,1225,yes,yes,cellular,29,jan,3,2,failure,no
38,secondary,no,329,yes,yes,cellular,16,jul,4,0,other,no
56,tertiary,no,142,no,yes,cellular,14,jul,5,0,other,no
45,tertiary,no,31472,no,no,cellular,19,jul,7,0,other,yes
42,primary,no,686,yes,no,cellular,15,may,6,3,failure,no
33,tertiary,no,3495,yes,yes,cellular,21,nov,2,0,other,no
34,secondary,no,237,yes,no,cellular,14,may,3,0,other,no
44,secondary,no,10905,no,no,cellular,19,aug,2,1,other,yes
25,tertiary,no,3411,no,no,cellular,19,aug,2,0,other,yes
34,secondary,no,6662,yes,yes,cellular,14,apr,2,0,other,no
33,tertiary,no,437,yes,no,cellular,21,nov,1,4,other,no
44,secondary,no,0,no,no,cellular,14,apr,1,1,failure,yes
78,tertiary,no,1204,no,no,telephone,17,nov,1,0,other,yes
30,tertiary,no,1185,yes,no,cellular,21,jul,4,0,other,no
58,tertiary,no,0,yes,no,cellular,21,jul,1,0,other,no
25,secondary,no,154,no,no,cellular,2,sep,1,3,success,yes
38,tertiary,yes,327,yes,yes,cellular,9,jul,5,0,other,yes
39,secondary,no,4646,yes,no,cellular,18,nov,1,0,other,yes
46,tertiary,yes,-337,no,yes,cellular,21,aug,2,0,other,no
45,tertiary,no,854,no,yes,cellular,8,jul,1,0,other,yes
34,secondary,no,42,no,no,cellular,22,aug,3,0,other,no
30,tertiary,no,424,no,no,cellular,16,apr,4,0,other,yes
32,secondary,no,1102,no,no,telephone,8,oct,1,0,other,yes
37,secondary,no,5115,yes,no,cellular,17,nov,2,4,failure,yes
37,tertiary,no,0,no,no,cellular,15,jan,2,1,other,yes
34,secondary,no,1314,yes,no,cellular,13,may,1,0,other,no
42,secondary,no,-247,yes,yes,telephone,21,oct,1,1,other,yes
58,secondary,no,119,yes,yes,cellular,12,may,1,0,other,yes
42,secondary,no,2189,no,no,cellular,16,apr,5,2,other,no
39,secondary,no,946,yes,no,cellular,17,apr,2,0,other,no
33,tertiary,no,752,yes,no,cellular,11,aug,4,0,other,no
30,primary,no,253,yes,no,cellular,5,may,1,0,other,yes
52,unknown,no,2171,yes,no,cellular,17,nov,2,0,other,no
25,secondary,no,654,no,no,cellular,8,apr,1,0,other,no
44,tertiary,no,5063,no,no,cellular,27,oct,2,0,other,yes
28,tertiary,no,730,yes,no,cellular,3,mar,1,0,other,yes
25,secondary,no,3713,no,no,cellular,24,may,2,3,other,yes
39,secondary,no,1307,yes,no,telephone,31,oct,1,0,other,yes
57,tertiary,no,256,no,no,cellular,6,mar,1,0,other,yes
33,secondary,no,557,no,no,cellular,4,may,1,0,other,yes
35,secondary,no,2080,yes,no,telephone,14,apr,3,0,other,no
32,tertiary,no,2004,no,no,cellular,2,feb,1,1,failure,no
58,secondary,no,382,no,no,cellular,13,aug,2,0,other,no
30,secondary,no,-271,yes,no,cellular,7,may,1,1,success,yes
23,secondary,no,31,no,no,cellular,1,jun,1,0,other,yes
28,tertiary,no,1096,no,no,cellular,28,jan,2,0,other,no
55,tertiary,no,169,no,yes,cellular,5,aug,2,0,other,yes
37,secondary,no,1050,yes,no,cellular,3,feb,3,0,other,no
56,secondary,no,23,no,no,cellular,20,nov,3,0,other,yes
29,secondary,no,792,yes,no,cellular,14,may,2,0,other,no
48,secondary,yes,-470,yes,no,cellular,23,jul,11,0,other,no
28,tertiary,no,890,yes,no,cellular,7,sep,1,0,other,yes
31,tertiary,no,883,yes,no,cellular,5,mar,2,1,failure,yes
60,tertiary,no,5990,yes,no,cellular,6,may,3,0,other,yes
22,secondary,no,-51,yes,no,cellular,15,may,1,0,other,yes
30,tertiary,no,0,yes,no,cellular,4,feb,2,0,other,yes
33,secondary,no,386,no,no,cellular,12,may,1,5,success,yes
37,tertiary,no,122,no,no,cellular,25,jun,2,3,other,yes
34,tertiary,no,0,yes,no,cellular,7,aug,1,2,success,yes
46,tertiary,no,624,no,no,cellular,17,sep,2,2,success,yes
26,primary,no,37,yes,no,cellular,18,may,5,0,other,no
38,secondary,no,1478,no,no,cellular,12,aug,4,0,other,yes
26,secondary,yes,-685,yes,yes,cellular,28,jul,4,0,other,no
31,secondary,no,181,no,no,cellular,12,aug,1,1,success,yes
36,secondary,no,2473,no,no,cellular,28,aug,4,0,other,yes
28,secondary,no,123,no,yes,telephone,22,oct,1,0,other,yes
29,tertiary,no,615,yes,no,cellular,18,may,1,0,other,yes
